noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,245.12405730365876,1146.7740681862153,0.8557362214020302,0.11735159817351604,0.0,0.0,0.0,bike2,DiscENN_k9_bins2
0.0,0.1,persize,1,261.72248661961225,813.9931027533502,0.8356077570643954,0.1834474885844749,0.0,0.0,0.0,bike2,DiscENN_k9_bins3
0.0,0.1,persize,1,271.94960301210085,707.573054010589,0.823549068228173,0.2309360730593607,0.0,0.0,0.0,bike2,DiscENN_k9_bins4
0.0,0.1,persize,1,277.26404087326733,655.781623143947,0.8181899879698052,0.2722602739726028,0.0,0.0,0.0,bike2,DiscENN_k9_bins5
0.1,0.1,persize,1,245.14128897065842,1137.6393726408824,0.8557281823253443,0.11792237442922371,0.03504177689903103,0.02119289340101523,0.10138331129051747,bike2,DiscENN_k9_bins2
0.1,0.1,persize,1,262.14838727094224,840.9513579514887,0.8350839185001603,0.18561643835616437,0.10052145903894387,0.09746192893401015,0.10380579446798363,bike2,DiscENN_k9_bins3
0.1,0.1,persize,1,272.3296921905659,649.1471530874263,0.8230792467879218,0.23333333333333328,0.1206414088156513,0.1503807106598985,0.10072773610768626,bike2,DiscENN_k9_bins4
0.1,0.1,persize,1,279.2200904137542,653.8506090128678,0.8154898278633551,0.27283105022831056,0.13195270000486348,0.1950507614213198,0.09970709079856395,bike2,DiscENN_k9_bins5
0.3,0.1,persize,1,245.48285259720225,1230.224714823591,0.8552972989678995,0.11312785388127855,0.03840997648536722,0.020338266384778016,0.35206784511004363,bike2,DiscENN_k9_bins2
0.3,0.1,persize,1,263.02497509360944,776.0423994437663,0.8340969075733549,0.18002283105022832,0.1414998595513505,0.09209302325581395,0.30555314957173896,bike2,DiscENN_k9_bins3
0.3,0.1,persize,1,270.86744881788877,725.6405916249184,0.825059839424673,0.2309360730593607,0.20832776895581423,0.1554756871035941,0.315677479518623,bike2,DiscENN_k9_bins4
0.3,0.1,persize,1,277.7891577486242,692.1397909558835,0.8178922733521423,0.27043378995433787,0.24033262248173984,0.1971247357293869,0.30795140232820833,bike2,DiscENN_k9_bins5
0.5,0.1,persize,1,244.360556695555,1136.2501613269924,0.8566287487357538,0.11541095890410957,0.035252886437141605,0.01823947234906139,0.531099314892439,bike2,DiscENN_k9_bins2
0.5,0.1,persize,1,264.3548078843599,830.8795731349711,0.8324050890620278,0.18458904109589036,0.1574949154942082,0.09309994926433282,0.511302631573943,bike2,DiscENN_k9_bins3
0.5,0.1,persize,1,270.61715957970597,690.9124143544059,0.8254436963906951,0.23664383561643831,0.2403130725808497,0.15618975139523084,0.5210749833424713,bike2,DiscENN_k9_bins4
0.5,0.1,persize,1,278.2759661465231,657.64596007343,0.8171209112127972,0.27705479452054793,0.2900191906622445,0.2016996448503298,0.5162576000623971,bike2,DiscENN_k9_bins5
0.0,0.5,persize,1,245.12405730365876,1146.7740681862153,0.8557362214020302,0.11735159817351604,0.0,0.0,0.0,bike2,DiscENN_k9_bins2
0.0,0.5,persize,1,261.72248661961225,813.9931027533502,0.8356077570643954,0.1834474885844749,0.0,0.0,0.0,bike2,DiscENN_k9_bins3
0.0,0.5,persize,1,271.94960301210085,707.573054010589,0.823549068228173,0.2309360730593607,0.0,0.0,0.0,bike2,DiscENN_k9_bins4
0.0,0.5,persize,1,277.26404087326733,655.781623143947,0.8181899879698052,0.2722602739726028,0.0,0.0,0.0,bike2,DiscENN_k9_bins5
0.1,0.5,persize,1,245.92143926819057,1187.3652625007076,0.8548259159351265,0.10502283105022836,0.01363238335590591,0.007487309644670051,0.10479511861142572,bike2,DiscENN_k9_bins2
0.1,0.5,persize,1,267.2125587650642,820.1130963034462,0.8289542873375431,0.17454337899543382,0.1473988609151269,0.13413705583756344,0.16406076393052776,bike2,DiscENN_k9_bins3
0.1,0.5,persize,1,271.64889735091595,668.3326663149277,0.824466763278672,0.21700913242009134,0.19658427980019627,0.22601522842639593,0.1745708586924446,bike2,DiscENN_k9_bins4
0.1,0.5,persize,1,279.1955282806331,700.9162544757713,0.8155541760353359,0.25296803652968036,0.2110024551627256,0.28616751269035534,0.1674844704350769,bike2,DiscENN_k9_bins5
0.3,0.5,persize,1,248.88109058152833,1305.1646063900555,0.8513495000371974,0.10148401826484021,0.003857275996765596,0.0019450317124735726,0.2799093773518326,bike2,DiscENN_k9_bins2
0.3,0.5,persize,1,273.2572413070192,944.1115156477224,0.8216232627480439,0.17020547945205478,0.17788109150914813,0.11310782241014798,0.4179794786238249,bike2,DiscENN_k9_bins3
0.3,0.5,persize,1,279.22590407251687,632.9876461428463,0.8170189814406759,0.21929223744292237,0.2785202297822641,0.20198731501057082,0.44881735522680327,bike2,DiscENN_k9_bins4
0.3,0.5,persize,1,282.55706549732923,569.059149262012,0.8133769794709086,0.2659817351598174,0.32444529249007686,0.2630866807610993,0.423503009336234,bike2,DiscENN_k9_bins5
0.5,0.5,persize,1,250.19046742706146,1426.542656924136,0.8496924278871286,0.10273972602739723,0.0064429417595011735,0.0032470826991374937,0.43415578162129886,bike2,DiscENN_k9_bins2
0.5,0.5,persize,1,285.48200634953923,985.8008269676193,0.80645924027565,0.18310502283105023,0.18474618330729586,0.10948756976154236,0.5918127371242455,bike2,DiscENN_k9_bins3
0.5,0.5,persize,1,291.8377556667525,690.5848113455768,0.804363700190723,0.24497716894977173,0.3012142799542595,0.1993658041603247,0.6163619655446142,bike2,DiscENN_k9_bins4
