noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,116.5048621195241,0.052891106102435026,0.9965166605138207,0.1450068399452804,0.0,0.0,0.0,airfoil,DiscENN_k9_bins2
0.0,0.1,persize,1,136.02785128873066,0.05552995656003622,0.9951601619678293,0.15595075239398082,0.0,0.0,0.0,airfoil,DiscENN_k9_bins3
0.0,0.1,persize,1,136.21727766948658,0.058476521628639394,0.9951361065810137,0.2790697674418605,0.0,0.0,0.0,airfoil,DiscENN_k9_bins4
0.0,0.1,persize,1,174.8006227395603,0.06532244145122496,0.9919641543299091,0.3173734610123119,0.0,0.0,0.0,airfoil,DiscENN_k9_bins5
0.1,0.1,persize,1,126.57828784088628,0.05589766933193022,0.9957467766867767,0.14911080711354308,0.09403345623407457,0.07230769230769232,0.13630385598156805,airfoil,DiscENN_k9_bins2
0.1,0.1,persize,1,149.2321378938373,0.05919079621634558,0.9940812457173078,0.158686730506156,0.11688658429970564,0.1123076923076923,0.12613144380667238,airfoil,DiscENN_k9_bins3
0.1,0.1,persize,1,158.31907127470672,0.06368251533804405,0.9933282945909864,0.28864569083447333,0.17121585280053708,0.27076923076923076,0.12533335981968224,airfoil,DiscENN_k9_bins4
0.1,0.1,persize,1,181.66017708351325,0.06749814598727559,0.9912074887999002,0.32147742818057456,0.18613487829007114,0.3384615384615385,0.12848179913569419,airfoil,DiscENN_k9_bins5
0.3,0.1,persize,1,168.74553054247025,0.06317310054241305,0.9925006007039083,0.13953488372093026,0.10513110588649184,0.06294416243654823,0.327805811760791,airfoil,DiscENN_k9_bins2
0.3,0.1,persize,1,185.7930230652627,0.06651240504868453,0.9909568987249033,0.22708618331053354,0.17330654042880433,0.11725888324873095,0.3520658910284834,airfoil,DiscENN_k9_bins3
0.3,0.1,persize,1,178.35535031480106,0.06947125773705512,0.9916859791799384,0.28454172366621067,0.2746939169080044,0.23908629441624366,0.3234194779596131,airfoil,DiscENN_k9_bins4
0.3,0.1,persize,1,218.60657605565441,0.0750841029954239,0.9873896898812442,0.34883720930232553,0.3165303792889261,0.30304568527918785,0.3313462030017614,airfoil,DiscENN_k9_bins5
0.5,0.1,persize,1,176.64994942723916,0.06736452220862311,0.9920529636558599,0.146374829001368,0.11827471928017907,0.06628271183927645,0.5520711538673595,airfoil,DiscENN_k9_bins2
0.5,0.1,persize,1,202.87959276269777,0.07142941029963805,0.9899533612014974,0.2188782489740082,0.22587979555828097,0.14198698939876936,0.5610483930926247,airfoil,DiscENN_k9_bins3
0.5,0.1,persize,1,203.11453763533504,0.07540742893481517,0.9899862786675496,0.2831737346101231,0.34908266510859365,0.25601045296167246,0.5507953940643884,airfoil,DiscENN_k9_bins4
0.5,0.1,persize,1,224.0504725014581,0.0784671396769915,0.9871596883521725,0.3652530779753762,0.41132395404751004,0.33049151160204604,0.5456237650600492,airfoil,DiscENN_k9_bins5
0.0,0.5,persize,1,116.5048621195241,0.052891106102435026,0.9965166605138207,0.1450068399452804,0.0,0.0,0.0,airfoil,DiscENN_k9_bins2
