noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,3.6347850705385722,0.00589479584404481,0.9547357577325942,0.1186245819397993,0.0,0.0,0.0,ccpp,DiscENN_k9_bins2
0.0,0.1,persize,1,3.6820923994255335,0.00593020379815351,0.9536480908651164,0.17401755852842804,0.0,0.0,0.0,ccpp,DiscENN_k9_bins3
0.0,0.1,persize,1,3.737661340781774,0.005982084483922985,0.9525466823381047,0.20892558528428096,0.0,0.0,0.0,ccpp,DiscENN_k9_bins4
0.0,0.1,persize,1,3.760389088596061,0.006026811303151916,0.9518755259976538,0.254180602006689,0.0,0.0,0.0,ccpp,DiscENN_k9_bins5
0.1,0.1,persize,1,5.073095953281742,0.008238526184699894,0.9262250804663004,0.13942307692307687,0.2522457351171492,0.18257839721254357,0.4081551729426258,ccpp,DiscENN_k9_bins2
0.1,0.1,persize,1,5.26648804229636,0.008740749995228675,0.9215674877883444,0.20349080267558528,0.44345249906232487,0.4732868757259001,0.4173716885178086,ccpp,DiscENN_k9_bins3
0.1,0.1,persize,1,4.793877249722831,0.007475504170611403,0.9370462638045612,0.20986622073578598,0.705741015169149,0.7743321718931474,0.6488093409329002,ccpp,DiscENN_k9_bins4
0.1,0.1,persize,1,4.546406451686069,0.007076566934581346,0.9406231321863094,0.2462374581939799,0.6269019997164869,0.8260162601626015,0.5051524376249776,ccpp,DiscENN_k9_bins5
0.3,0.1,persize,1,7.584339291660483,0.012636118520599569,0.9082319661586317,0.17098662207357862,0.2753807849785334,0.17251258226867985,0.6827437014782809,ccpp,DiscENN_k9_bins2
0.3,0.1,persize,1,9.502175321521861,0.017740009395858413,0.8618977604241762,0.2902382943143813,0.5478996106938092,0.46767324816105305,0.6615000354668573,ccpp,DiscENN_k9_bins3
0.3,0.1,persize,1,7.970609728528183,0.0125428192116612,0.913410696031926,0.36193561872909696,0.7729504755724256,0.7681765389082462,0.7778364163256026,ccpp,DiscENN_k9_bins4
0.3,0.1,persize,1,7.24251208198378,0.011024109474996265,0.9185427765584117,0.41032608695652173,0.7677589672788927,0.8209833526906698,0.72105997155622,ccpp,DiscENN_k9_bins5
0.5,0.1,persize,1,11.111696407894893,0.018817707655867773,0.8873979209065767,0.21091137123745818,0.3015074261593349,0.18853936893824516,0.7533374157336235,ccpp,DiscENN_k9_bins2
0.5,0.1,persize,1,14.78721698160148,0.028891378234506777,0.7909284946944566,0.3993520066889632,0.5064779111102996,0.4267164526930253,0.6230031803339469,ccpp,DiscENN_k9_bins3
0.5,0.1,persize,1,13.323404317097372,0.022174718360448254,0.85748391431177,0.5576923076923077,0.6616182215969364,0.6632674878205223,0.6600053542684731,ccpp,DiscENN_k9_bins4
0.5,0.1,persize,1,12.322933776038463,0.02037385937825681,0.859790239923661,0.6001254180602007,0.6754327450414859,0.7051006752320857,0.6482088339216487,ccpp,DiscENN_k9_bins5
0.0,0.5,persize,1,3.6347850705385722,0.00589479584404481,0.9547357577325942,0.1186245819397993,0.0,0.0,0.0,ccpp,DiscENN_k9_bins2
0.0,0.5,persize,1,3.6820923994255335,0.00593020379815351,0.9536480908651164,0.17401755852842804,0.0,0.0,0.0,ccpp,DiscENN_k9_bins3
0.0,0.5,persize,1,3.737661340781774,0.005982084483922985,0.9525466823381047,0.20892558528428096,0.0,0.0,0.0,ccpp,DiscENN_k9_bins4
0.0,0.5,persize,1,3.760389088596061,0.006026811303151916,0.9518755259976538,0.254180602006689,0.0,0.0,0.0,ccpp,DiscENN_k9_bins5
0.1,0.5,persize,1,11.321225427471454,0.0164018865324711,0.758189483537012,0.11841555183946484,0.11196012127583085,0.0694541231126597,0.2911325660727564,ccpp,DiscENN_k9_bins2
0.1,0.5,persize,1,15.006766513961725,0.025808968809590847,0.727684529501386,0.14684364548494988,0.6790058215737007,0.5156794425087108,0.9937696343583424,ccpp,DiscENN_k9_bins3
