noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,0.00145357060800202,inf,0.6332659333290764,0.1605547966796259,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins2
0.0,0.1,persize,1,0.0014489888640981715,inf,0.6321467110916521,0.14237679941157932,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins3
0.0,0.1,persize,1,0.0014617936501584647,inf,0.6261121323577856,0.2150887884837659,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins4
0.0,0.1,persize,1,0.001488661442495723,inf,0.6199749426179335,0.2581695912577493,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins5
0.0,0.1,persize,1,0.002784969347939944,inf,0.29863743894295225,0.8388147525480718,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.05
0.0,0.1,persize,1,0.002787670181346118,inf,0.2944776896619947,0.9220342544919617,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.1
0.0,0.1,persize,1,0.0027990046940859687,inf,0.28204473669676017,0.9869706840390879,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.2
0.0,0.1,persize,1,0.002892517759363836,inf,0.21770295188622732,0.9943259430492802,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.3
0.1,0.1,persize,1,0.0014543405651806574,inf,0.6325528033487714,0.1605547966796259,0.08424985276175456,0.0703271028037383,0.10505826969344116,delta_elv,DiscENN_k9_bins2
0.1,0.1,persize,1,0.0014481592725152038,inf,0.6324148251513814,0.14153619838184306,0.04614836025570148,0.03352803738317757,0.07489246917194711,delta_elv,DiscENN_k9_bins3
0.1,0.1,persize,1,0.001464182551176703,inf,0.6250609066794222,0.21519386361248294,0.11462706892585095,0.13154205607476635,0.10157191075804546,delta_elv,DiscENN_k9_bins4
0.1,0.1,persize,1,0.0014907715083904741,inf,0.6207361046549907,0.2676263528422822,0.18006759505720812,0.2658878504672897,0.1366847249855616,delta_elv,DiscENN_k9_bins5
0.1,0.1,persize,1,0.0027748550545824147,inf,0.31188983887266086,0.8342965220132394,0.17802048096450301,0.8171728971962617,0.09989113280479604,delta_elv,DISKR_k9.0_alpha0.05
0.1,0.1,persize,1,0.0028059946227592908,inf,0.2910058769598329,0.9211936534622255,0.18031641906055604,0.9126168224299066,0.10004168186310872,delta_elv,DISKR_k9.0_alpha0.1
0.1,0.1,persize,1,0.002855806006438895,inf,0.2530865837902186,0.9869706840390879,0.18163938969427415,0.9843457943925233,0.10005080462457586,delta_elv,DISKR_k9.0_alpha0.2
0.1,0.1,persize,1,0.002937592307816876,inf,0.2139096630093161,0.9939056425344122,0.1816899646679845,0.9942757009345794,0.09997995777241943,delta_elv,DISKR_k9.0_alpha0.3
0.3,0.1,persize,1,0.0014553082796163793,inf,0.6338243358487062,0.19218241042345274,0.12502676620380615,0.07987543791358505,0.29523523992629186,delta_elv,DiscENN_k9_bins2
0.3,0.1,persize,1,0.001446489044035737,inf,0.632589190617756,0.14248187454029626,0.0800216019511179,0.047489295445698715,0.28733810066054144,delta_elv,DiscENN_k9_bins3
0.3,0.1,persize,1,0.0014640836121308394,inf,0.6241100850646948,0.2802353682883262,0.21115502020385005,0.16496691319579598,0.30139434548197686,delta_elv,DiscENN_k9_bins4
0.3,0.1,persize,1,0.0014827748005536204,inf,0.6141495142864873,0.32878007775559526,0.282598424859971,0.2448034254573764,0.3361344201672437,delta_elv,DiscENN_k9_bins5
0.3,0.1,persize,1,0.002793184311113227,inf,0.3024845976451906,0.8266260376168961,0.4377611799793299,0.8156870377578824,0.299159019690265,delta_elv,DISKR_k9.0_alpha0.05
0.3,0.1,persize,1,0.002820284545868112,inf,0.26465149559979134,0.9211936534622255,0.4526365277064729,0.915258855585831,0.3006658197846533,delta_elv,DISKR_k9.0_alpha0.1
0.3,0.1,persize,1,0.0029047368972097438,inf,0.20916595314550282,0.9859199327519176,0.45950936484377863,0.9832230439859867,0.29981374017191625,delta_elv,DISKR_k9.0_alpha0.2
0.3,0.1,persize,1,0.002930114176414472,inf,0.1493756562484031,0.9943259430492802,0.46083892027224194,0.9942390035033087,0.2999295256543019,delta_elv,DISKR_k9.0_alpha0.3
0.5,0.1,persize,1,0.0014503539685498247,inf,0.6362386552087868,0.1605547966796259,0.13569074834725162,0.07890702333492514,0.4988047126976844,delta_elv,DiscENN_k9_bins2
0.5,0.1,persize,1,0.0014501034528746713,inf,0.6292191924571218,0.1391194704213513,0.08553489242433171,0.04703070468684347,0.5322510990463256,delta_elv,DiscENN_k9_bins3
0.5,0.1,persize,1,0.0014567299435785006,inf,0.6275885973168409,0.22034254491961758,0.23846320266784424,0.158468083032067,0.49728731154522404,delta_elv,DiscENN_k9_bins4
0.5,0.1,persize,1,0.0014870702784650787,inf,0.6126813798195296,0.30850057791320795,0.31155624286642036,0.22959699791808053,0.48609792327420864,delta_elv,DiscENN_k9_bins5
0.5,0.1,persize,1,0.0027657924004927553,inf,0.3221304849539741,0.8284123148050857,0.6208800132203266,0.817668485697177,0.5004525397304151,delta_elv,DISKR_k9.0_alpha0.05
0.5,0.1,persize,1,0.002790903480476606,inf,0.2944056821533693,0.9149942208679206,0.6456577186021831,0.9114961903086651,0.49987560083478444,delta_elv,DISKR_k9.0_alpha0.1
0.5,0.1,persize,1,0.002894454990758854,inf,0.21968085581737193,0.9848691814647473,0.6625464983881739,0.9827662353680295,0.499720513989699,delta_elv,DISKR_k9.0_alpha0.2
0.5,0.1,persize,1,0.002904384662192206,inf,0.2230605155552125,0.9951665440790165,0.6653230921524995,0.994418844997597,0.49988864855191517,delta_elv,DISKR_k9.0_alpha0.3
0.0,0.5,persize,1,0.00145357060800202,inf,0.6332659333290764,0.1605547966796259,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins2
0.0,0.5,persize,1,0.0014489888640981715,inf,0.6321467110916521,0.14237679941157932,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins3
0.0,0.5,persize,1,0.0014617936501584647,inf,0.6261121323577856,0.2150887884837659,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins4
0.0,0.5,persize,1,0.001488661442495723,inf,0.6199749426179335,0.2581695912577493,0.0,0.0,0.0,delta_elv,DiscENN_k9_bins5
0.0,0.5,persize,1,0.002784969347939944,inf,0.29863743894295225,0.8388147525480718,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.05
0.0,0.5,persize,1,0.002787670181346118,inf,0.2944776896619947,0.9220342544919617,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.1
0.0,0.5,persize,1,0.0027990046940859687,inf,0.28204473669676017,0.9869706840390879,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.2
0.0,0.5,persize,1,0.002892517759363836,inf,0.21770295188622732,0.9943259430492802,0.0,0.0,0.0,delta_elv,DISKR_k9.0_alpha0.3
0.1,0.5,persize,1,0.0014491971527213071,inf,0.636389989932671,0.1642324261847221,0.1390810876965386,0.1235981308411215,0.16305101224429758,delta_elv,DiscENN_k9_bins2
0.1,0.5,persize,1,0.0014501873566424833,inf,0.6317506893387232,0.1439529263423348,0.07935144788430229,0.06296728971962616,0.11532267136378768,delta_elv,DiscENN_k9_bins3
0.1,0.5,persize,1,0.0014705177232550496,inf,0.6202046461356878,0.2208679205632027,0.15412562037675284,0.19848130841121497,0.12773810826748827,delta_elv,DiscENN_k9_bins4
