noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,49789.676717081624,31.80115943409957,0.13558237721886635,0.7937823834196891,0.0,0.0,0.0,Sydney,RegENN03Wei3_k9.0_alpha0.5
0.0,0.1,persize,1,49485.330678813945,31.710155317160982,0.1394243119559249,0.5865284974093264,0.0,0.0,0.0,Sydney,RegENN03Wei3_k9.0_alpha1.0
0.0,0.1,persize,1,48029.334871545325,31.074848644911164,0.21215299545597524,0.18549222797927456,0.0,0.0,0.0,Sydney,RegENN03Wei3_k9.0_alpha3.0
0.0,0.1,persize,1,48028.554477046426,31.1459415334824,0.21114531164250863,0.11398963730569944,0.0,0.0,0.0,Sydney,RegENN03Wei3_k9.0_alpha5.0
0.0,0.1,persize,1,49965.49978155246,31.746643804800016,0.12711491368014888,0.778238341968912,0.0,0.0,0.0,Sydney,RegENN01_k9.0_alpha0.5
0.0,0.1,persize,1,49631.078033327416,31.72653790059279,0.13377496067645714,0.6020725388601036,0.0,0.0,0.0,Sydney,RegENN01_k9.0_alpha1.0
0.0,0.1,persize,1,48192.20763948691,31.173268563891135,0.20589505408478675,0.1751295336787565,0.0,0.0,0.0,Sydney,RegENN01_k9.0_alpha3.0
0.0,0.1,persize,1,47818.19712329227,31.016509045092512,0.2224091427488448,0.10880829015544047,0.0,0.0,0.0,Sydney,RegENN01_k9.0_alpha5.0
0.0,0.1,persize,1,49694.868484733444,31.766358168725095,0.13617332003789726,0.7678756476683938,0.0,0.0,0.0,Sydney,RegENN03_k9.0_alpha0.5
0.0,0.1,persize,1,49609.604993923436,31.814982947484783,0.13106304516829226,0.5751295336787565,0.0,0.0,0.0,Sydney,RegENN03_k9.0_alpha1.0
0.0,0.1,persize,1,48128.00995989723,31.173322228367855,0.20805067397058338,0.18860103626943003,0.0,0.0,0.0,Sydney,RegENN03_k9.0_alpha3.0
0.0,0.1,persize,1,48017.05350900828,31.145393464337598,0.21224279183856148,0.11709844559585492,0.0,0.0,0.0,Sydney,RegENN03_k9.0_alpha5.0
0.1,0.1,persize,1,49369.96420628304,31.64446300103084,0.15056278187229966,0.6984455958549223,0.26973078116471577,1.0,0.15592299951834335,Sydney,RegENN03Wei3_k9.0_alpha0.5
0.1,0.1,persize,1,48659.76086884826,31.438742705561083,0.17971152256731124,0.4559585492227979,0.43185281915959167,1.0,0.2757271991396755,Sydney,RegENN03Wei3_k9.0_alpha1.0
0.1,0.1,persize,1,48151.36456585445,30.952568184769888,0.19840819377765762,0.20310880829015543,0.8184188022000335,0.8511627906976743,0.7910937804660424,Sydney,RegENN03Wei3_k9.0_alpha3.0
0.1,0.1,persize,1,47841.69918819734,30.237709873182556,0.2060995614812143,0.15751295336787563,0.6637707915523144,0.5209302325581395,0.9239953265369335,Sydney,RegENN03Wei3_k9.0_alpha5.0
0.1,0.1,persize,1,49459.91356074487,31.6472130046204,0.1524013107494265,0.6694300518134715,0.27410657403796973,1.0,0.1588442046049381,Sydney,RegENN01_k9.0_alpha0.5
0.1,0.1,persize,1,48842.95999012664,31.506629258282068,0.17398503502669654,0.4818652849740933,0.3830558392149564,1.0,0.237018365549548,Sydney,RegENN01_k9.0_alpha1.0
0.1,0.1,persize,1,47842.20483372988,30.305624226031455,0.21557936998711844,0.20725388601036265,0.6694131245353308,0.6825581395348838,0.6590425545718995,Sydney,RegENN01_k9.0_alpha3.0
0.1,0.1,persize,1,47421.64880247968,29.965807770690372,0.22939555282675422,0.14818652849740932,0.5960051286279977,0.4511627906976744,0.8848985969148654,Sydney,RegENN01_k9.0_alpha5.0
0.1,0.1,persize,1,49220.834935920524,31.581466252295222,0.15677069019405213,0.6974093264248704,0.27209946445569366,1.0,0.1575352765926553,Sydney,RegENN03_k9.0_alpha0.5
0.1,0.1,persize,1,48628.03432669266,31.408100068704563,0.1832836087521409,0.43005181347150256,0.4581194048989291,1.0,0.29765607781617887,Sydney,RegENN03_k9.0_alpha1.0
0.1,0.1,persize,1,48030.63171349198,30.828332894141536,0.21233887554235184,0.20829015544041452,0.8257664553770319,0.836046511627907,0.8191388995045225,Sydney,RegENN03_k9.0_alpha3.0
0.1,0.1,persize,1,48126.484641235176,30.31954153490567,0.19266681298102487,0.1512953367875648,0.6184170591090807,0.472093023255814,0.9089280358058354,Sydney,RegENN03_k9.0_alpha5.0
0.3,0.1,persize,1,48757.80870661174,31.33683497795224,0.1854899597915469,0.6031088082901555,0.6877492742906878,1.0,0.5242129827472976,Sydney,RegENN03Wei3_k9.0_alpha0.5
0.3,0.1,persize,1,48867.516808043096,31.130275885183412,0.162111655293471,0.4176165803108808,0.8874779307803733,0.9773076923076921,0.8131516707656183,Sydney,RegENN03Wei3_k9.0_alpha1.0
0.3,0.1,persize,1,52461.697428692554,31.686404449312207,0.05976306667682831,0.19274611398963726,0.4696888855724102,0.3107692307692308,0.9747665879977141,Sydney,RegENN03Wei3_k9.0_alpha3.0
0.3,0.1,persize,1,51404.16586538309,31.14833785768063,0.08737046876471215,0.1274611398963731,0.1463907160668434,0.07961538461538462,0.9504272909383266,Sydney,RegENN03Wei3_k9.0_alpha5.0
0.3,0.1,persize,1,49299.34010526202,31.657177136345805,0.15445267561260245,0.6186528497409327,0.6647410331721939,1.0,0.49804495398870685,Sydney,RegENN01_k9.0_alpha0.5
0.3,0.1,persize,1,49187.99397532501,31.55264308938264,0.15066589562186367,0.48082901554404145,0.8248062609004718,0.9884615384615385,0.707840912252412,Sydney,RegENN01_k9.0_alpha1.0
0.3,0.1,persize,1,52181.35238113539,31.424231074908192,0.07011296561508218,0.1658031088082902,0.30273917650592364,0.18346153846153848,0.9003808360518468,Sydney,RegENN01_k9.0_alpha3.0
0.3,0.1,persize,1,50574.9531340007,30.78612727834169,0.10853157248882964,0.10984455958549222,0.08465860664991925,0.04461538461538461,0.9037768752986144,Sydney,RegENN01_k9.0_alpha5.0
0.3,0.1,persize,1,48923.461088305485,31.44229914962755,0.173954659631294,0.6020725388601036,0.6853565408516282,0.9996153846153846,0.52156577762473,Sydney,RegENN03_k9.0_alpha0.5
0.3,0.1,persize,1,48910.914574709226,31.263406576791635,0.16378525067626956,0.4103626943005181,0.8962216582116191,0.9780769230769231,0.8274289023201271,Sydney,RegENN03_k9.0_alpha1.0
0.3,0.1,persize,1,52333.11868814689,31.704581890794884,0.06334788252327032,0.19274611398963726,0.45558074428381873,0.2976923076923077,0.9820079086998339,Sydney,RegENN03_k9.0_alpha3.0
0.3,0.1,persize,1,50721.48076020941,30.780148445191223,0.10493693553536465,0.12020725388601039,0.11683158441188904,0.06269230769230769,0.9371850371850371,Sydney,RegENN03_k9.0_alpha5.0
0.5,0.1,persize,1,49314.1216216394,31.495161460078165,0.1502950991793265,0.6994818652849741,0.8709302998315767,0.9940092165898617,0.7751905124284333,Sydney,RegENN03Wei3_k9.0_alpha0.5
0.5,0.1,persize,1,51660.207534271256,31.58486418850959,0.06310574722799223,0.5202072538860103,0.9293103338206599,0.9,0.9608385385421995,Sydney,RegENN03Wei3_k9.0_alpha1.0
0.5,0.1,persize,1,52486.11429609017,31.010507161703377,0.07032261662706511,0.13575129533678754,0.1286539146344576,0.06889400921658986,0.9966666666666667,Sydney,RegENN03Wei3_k9.0_alpha3.0
0.5,0.1,persize,1,51803.79831437657,31.09929591707568,0.0821346351605909,0.10880829015544047,0.02045609259085148,0.010368663594470046,0.8800000000000001,Sydney,RegENN03Wei3_k9.0_alpha5.0
0.5,0.1,persize,1,49250.38174132242,31.61448256900847,0.15541617566124394,0.705699481865285,0.864565662411428,0.997004608294931,0.7633343641110106,Sydney,RegENN01_k9.0_alpha0.5
