noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,321.3837126888789,0.12961326756898145,0.9737450952889397,0.7291381668946648,0.0,0.0,0.0,bike,RegENN03Wei3_k9.0_alpha0.5
0.0,0.1,persize,1,192.52844877140595,0.0704706586362778,0.9907112986093618,0.4733242134062927,0.0,0.0,0.0,bike,RegENN03Wei3_k9.0_alpha1.0
0.0,0.1,persize,1,121.08045810834257,0.05466342559614891,0.996228120203927,0.16005471956224349,0.0,0.0,0.0,bike,RegENN03Wei3_k9.0_alpha3.0
0.0,0.1,persize,1,114.60350875964524,0.05292348153084766,0.9966348230974653,0.11491108071135436,0.0,0.0,0.0,bike,RegENN03Wei3_k9.0_alpha5.0
0.0,0.1,persize,1,351.5396501702066,0.21530847854217935,0.9731767482718439,0.7017783857729138,0.0,0.0,0.0,bike,RegENN01_k9.0_alpha0.5
0.0,0.1,persize,1,219.65103762464872,0.11211013908226179,0.9886279090958485,0.4733242134062927,0.0,0.0,0.0,bike,RegENN01_k9.0_alpha1.0
0.0,0.1,persize,1,117.03339664628787,0.05540655137079255,0.996507173174792,0.12038303693570451,0.0,0.0,0.0,bike,RegENN01_k9.0_alpha3.0
0.0,0.1,persize,1,116.1095864495369,0.05481909544562556,0.9965688824939347,0.10396716826265395,0.0,0.0,0.0,bike,RegENN01_k9.0_alpha5.0
0.0,0.1,persize,1,384.50956556070537,0.16203083694300466,0.9618289387220207,0.7674418604651163,0.0,0.0,0.0,bike,RegENN03_k9.0_alpha0.5
0.0,0.1,persize,1,253.01672003845297,0.13645856304723641,0.9845005577408233,0.5321477428180574,0.0,0.0,0.0,bike,RegENN03_k9.0_alpha1.0
0.0,0.1,persize,1,123.77550698833952,0.05519077232646396,0.9961441110551681,0.15595075239398082,0.0,0.0,0.0,bike,RegENN03_k9.0_alpha3.0
0.0,0.1,persize,1,119.64098398874954,0.05409513134594878,0.9963669584229132,0.11627906976744184,0.0,0.0,0.0,bike,RegENN03_k9.0_alpha5.0
0.1,0.1,persize,1,308.1539402602884,0.12867102999349106,0.9758048420456334,0.7236662106703147,0.1954981889296379,0.7784615384615384,0.11178730435813988,bike,RegENN03Wei3_k9.0_alpha0.5
0.1,0.1,persize,1,190.49180662251564,0.07131281558032658,0.9910959693002493,0.46785225718194257,0.22428787643013756,0.5938461538461539,0.13826406503797,bike,RegENN03Wei3_k9.0_alpha1.0
0.1,0.1,persize,1,130.9475711530091,0.057783277868080705,0.9955308539509642,0.15595075239398082,0.13855091265598202,0.11538461538461539,0.17394249443197163,bike,RegENN03Wei3_k9.0_alpha3.0
0.1,0.1,persize,1,128.9960003582874,0.05803862500347988,0.9956084831564331,0.11627906976744184,0.04421504672528993,0.026153846153846156,0.15378045157456924,bike,RegENN03Wei3_k9.0_alpha5.0
0.1,0.1,persize,1,355.2149816871343,0.201603524086233,0.9726367158915851,0.6976744186046512,0.19133429816107872,0.7538461538461538,0.10957545153504107,bike,RegENN01_k9.0_alpha0.5
0.1,0.1,persize,1,241.97092967528485,0.12694299297896247,0.9864112311058273,0.49384404924760605,0.20984418221915857,0.5492307692307692,0.1297267082053206,bike,RegENN01_k9.0_alpha1.0
0.1,0.1,persize,1,130.61981232781255,0.05736621019809364,0.9955110424964789,0.11627906976744184,0.1119479199045792,0.07230769230769232,0.254671875767851,bike,RegENN01_k9.0_alpha3.0
0.1,0.1,persize,1,131.13785835801997,0.05674457709573525,0.9954556907204108,0.10259917920656636,0.025934624939902933,0.013846153846153847,0.24500000000000002,bike,RegENN01_k9.0_alpha5.0
0.1,0.1,persize,1,376.68019930003084,0.1650001961081983,0.9633591054849389,0.7537619699042408,0.1907248273588936,0.7953846153846154,0.10835584561892642,bike,RegENN03_k9.0_alpha0.5
0.1,0.1,persize,1,256.03950677476234,0.13790700378995657,0.9840738346819373,0.5294117647058824,0.21724507676398597,0.6353846153846153,0.13102671923713605,bike,RegENN03_k9.0_alpha1.0
0.1,0.1,persize,1,135.11820786225644,0.0582530366278831,0.9952292851732993,0.15184678522571815,0.17152656612679992,0.13999999999999999,0.22251316744806568,bike,RegENN03_k9.0_alpha3.0
0.1,0.1,persize,1,133.6517896899623,0.05886444315990194,0.9952833027149605,0.11491108071135436,0.06014537962172872,0.03538461538461539,0.20419191919191917,bike,RegENN03_k9.0_alpha5.0
0.3,0.1,persize,1,327.2941486664847,0.1463567073545328,0.9733621825520224,0.7250341997264023,0.4690936811593822,0.7847715736040609,0.3345551017365528,bike,RegENN03Wei3_k9.0_alpha0.5
0.3,0.1,persize,1,237.6175461204183,0.08487122635095143,0.9860102236399294,0.48153214774281805,0.4361721429194705,0.5314720812182742,0.369950680591272,bike,RegENN03Wei3_k9.0_alpha1.0
0.3,0.1,persize,1,166.18616686715018,0.06580458123466582,0.9928203764945384,0.15184678522571815,0.1523894130131274,0.09187817258883249,0.44858364012027996,bike,RegENN03Wei3_k9.0_alpha3.0
0.3,0.1,persize,1,162.3323357480993,0.0643758414725596,0.9930875627837336,0.1094391244870041,0.037839189813787664,0.01979695431472081,0.44938672438672433,bike,RegENN03Wei3_k9.0_alpha5.0
0.3,0.1,persize,1,395.521920074717,0.22165040327662747,0.9660744126247011,0.7031463748290014,0.4481825383953387,0.7360406091370557,0.3222166290609077,bike,RegENN01_k9.0_alpha0.5
0.3,0.1,persize,1,278.7093373453668,0.12740781716095023,0.9824864466757978,0.5006839945280438,0.4169860997576663,0.5065989847715735,0.35449910873418516,bike,RegENN01_k9.0_alpha1.0
