noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,8.119712251568227,0.24573606119230615,0.45672473096979194,0.8523513139695712,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha0.5
0.0,0.1,persize,1,4.419195140126326,0.14643056663317713,0.8531478297037426,0.5425311203319503,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha1.0
0.0,0.1,persize,1,3.150495853182555,0.09872026498716892,0.9240576318672653,0.11410788381742742,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha3.0
0.0,0.1,persize,1,3.064989445945429,0.0956658476418712,0.9285198492003275,0.10408022130013828,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha5.0
0.0,0.1,persize,1,8.649118354817757,0.25431548856792213,0.3696992742083138,0.7413554633471646,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha0.5
0.0,0.1,persize,1,5.920738471193178,0.16506329207252676,0.7093670072312234,0.43533886583679116,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha1.0
0.0,0.1,persize,1,3.1353743814919697,0.09814458143308123,0.9247415112175787,0.10822959889349926,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha3.0
0.0,0.1,persize,1,3.1023923251474677,0.09578286771540419,0.9258069112283795,0.10269709543568462,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha5.0
0.0,0.1,persize,1,7.92723219879369,0.23512483142916704,0.4785538465390271,0.7780082987551867,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha0.5
0.0,0.1,persize,1,5.382623579676724,0.16430884353626468,0.7685070642753439,0.4768326417704011,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha1.0
0.0,0.1,persize,1,3.284561981881096,0.10269524269680558,0.9170667262809712,0.1158367911479945,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha3.0
0.0,0.1,persize,1,3.0887161133624415,0.09664083632958953,0.9271863501640571,0.1023513139695712,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha5.0
0.1,0.1,persize,1,7.787234983911128,0.2399512339806942,0.5004654500336319,0.8475103734439834,0.17647282131881084,0.8215384615384614,0.09885394922333308,parkinson,RegENN03Wei3_k9.0_alpha0.5
0.1,0.1,persize,1,4.46714869330574,0.14982916850580666,0.8526791194348813,0.5390733056708161,0.19790646787297633,0.5792307692307691,0.11934232772150674,parkinson,RegENN03Wei3_k9.0_alpha1.0
0.1,0.1,persize,1,3.1631887222579134,0.09878893996210608,0.9231791967827256,0.1182572614107884,0.14152679463919238,0.08653846153846154,0.3946937234109106,parkinson,RegENN03Wei3_k9.0_alpha3.0
0.1,0.1,persize,1,3.0810679212798244,0.09638302961394248,0.9272796040560664,0.10338865836791145,0.04111903163866447,0.02153846153846154,0.4779320189614308,parkinson,RegENN03Wei3_k9.0_alpha5.0
0.1,0.1,persize,1,8.530878731690596,0.2578050708518008,0.3843680136888848,0.7455048409405256,0.18487610719514275,0.7519230769230769,0.1053959829637803,parkinson,RegENN01_k9.0_alpha0.5
0.1,0.1,persize,1,6.057742113380019,0.1756945468521125,0.6972157241006565,0.4519363762102351,0.2175420513560306,0.5326923076923077,0.13668524466915044,parkinson,RegENN01_k9.0_alpha1.0
0.1,0.1,persize,1,3.1611790192068976,0.09882327757655597,0.9229755097055833,0.11099585062240669,0.07960176628630054,0.045000000000000005,0.3487686890995715,parkinson,RegENN01_k9.0_alpha3.0
0.1,0.1,persize,1,3.082378693320477,0.09676554879491144,0.9272163690092677,0.1047717842323651,0.02927320989113232,0.015384615384615385,0.308060828060828,parkinson,RegENN01_k9.0_alpha5.0
0.1,0.1,persize,1,7.830665250493123,0.23662241031198344,0.4906559275253524,0.770746887966805,0.1788154637629971,0.7573076923076922,0.10137664115129845,parkinson,RegENN03_k9.0_alpha0.5
0.1,0.1,persize,1,5.499444849509858,0.16892370348847924,0.7600637454437833,0.4747579529737206,0.2043014433522611,0.5226923076923076,0.12696637987958265,parkinson,RegENN03_k9.0_alpha1.0
0.1,0.1,persize,1,3.2665313988395352,0.10319341167819765,0.9179234002839701,0.11998616874135548,0.09483720290859804,0.057692307692307696,0.2691398552573482,parkinson,RegENN03_k9.0_alpha3.0
0.1,0.1,persize,1,3.097259813894944,0.09681951517017325,0.9260870471671074,0.10442600276625169,0.036021703899014504,0.018846153846153846,0.4265288877788878,parkinson,RegENN03_k9.0_alpha5.0
0.3,0.1,persize,1,7.646276704086246,0.23407281220538667,0.5226136219661365,0.826417704011065,0.43371020695118806,0.801923076923077,0.29723609699619996,parkinson,RegENN03Wei3_k9.0_alpha0.5
0.3,0.1,persize,1,4.724106505404148,0.15639825562248016,0.8349631883637069,0.5473720608575381,0.4202807211630445,0.553076923076923,0.3389198672052204,parkinson,RegENN03Wei3_k9.0_alpha1.0
0.3,0.1,persize,1,3.2664197248909894,0.10514153464946606,0.9179123207661258,0.12171507607192256,0.0955965646693822,0.0517948717948718,0.629843547802434,parkinson,RegENN03Wei3_k9.0_alpha3.0
0.3,0.1,persize,1,3.235613716076235,0.10334774538931776,0.9192398204144375,0.10269709543568462,0.021163775798301913,0.010769230769230769,0.6857975357975359,parkinson,RegENN03Wei3_k9.0_alpha5.0
0.3,0.1,persize,1,8.328433993001813,0.2576702824564844,0.415298021304132,0.7510373443983402,0.44392993578938666,0.7567948717948718,0.3140894615744,parkinson,RegENN01_k9.0_alpha0.5
0.3,0.1,persize,1,6.076326510107856,0.1788017993248942,0.7005105262839012,0.46680497925311204,0.42617203666313364,0.5042307692307693,0.3690604480118951,parkinson,RegENN01_k9.0_alpha1.0
0.3,0.1,persize,1,3.2774769321553676,0.10435819244818456,0.9167931557638148,0.1113416320885201,0.037932986002039606,0.019743589743589744,0.48541820516085216,parkinson,RegENN01_k9.0_alpha3.0
0.3,0.1,persize,1,3.241621924695178,0.10325403185637676,0.9189232564746118,0.1023513139695712,0.008112225913728939,0.0041025641025641026,0.3811038961038961,parkinson,RegENN01_k9.0_alpha5.0
0.3,0.1,persize,1,7.568133769532759,0.23343161810987825,0.529706628439861,0.7603734439834025,0.43598073312771624,0.7542307692307693,0.3066124499500787,parkinson,RegENN03_k9.0_alpha0.5
0.3,0.1,persize,1,5.7825899104032175,0.17946903299578165,0.7344637371838835,0.47579529737206083,0.4147435431020655,0.5003846153846154,0.3541548594118301,parkinson,RegENN03_k9.0_alpha1.0
0.3,0.1,persize,1,3.36451909759042,0.1069800935741862,0.9124701586379518,0.11687413554633475,0.0626349707198118,0.03333333333333334,0.5202858931043608,parkinson,RegENN03_k9.0_alpha3.0
0.3,0.1,persize,1,3.2052283055200115,0.10219428026470846,0.921121519015545,0.10165975103734437,0.008616969182680682,0.004358974358974359,0.3952747252747253,parkinson,RegENN03_k9.0_alpha5.0
0.5,0.1,persize,1,7.374807118017519,0.23919396077830712,0.5630464130876506,0.8115491009681881,0.6174417851095544,0.7994619523443505,0.5029439276240135,parkinson,RegENN03Wei3_k9.0_alpha0.5
0.5,0.1,persize,1,4.860270040698646,0.16360093744497292,0.8282016801867378,0.5432226832641771,0.5424165836530964,0.5368946963873943,0.548092666137956,parkinson,RegENN03Wei3_k9.0_alpha1.0
0.5,0.1,persize,1,3.26451039045375,0.10438531762514383,0.9166116955903015,0.1227524204702628,0.06940067786725004,0.036433512682551884,0.7465886849493599,parkinson,RegENN03Wei3_k9.0_alpha3.0
0.5,0.1,persize,1,3.230687217486145,0.10359851039815217,0.9188806708313061,0.10304287690179803,0.010216733022040772,0.00514988470407379,0.6927296233178587,parkinson,RegENN03Wei3_k9.0_alpha5.0
0.5,0.1,persize,1,8.237414757425771,0.26333987659228525,0.4290812660030588,0.7493084370677732,0.6076456163833412,0.747117601844735,0.5120661986278428,parkinson,RegENN01_k9.0_alpha0.5
0.5,0.1,persize,1,6.3200584566022044,0.18959208609046163,0.6772630399343043,0.4820193637621023,0.5193634526058385,0.4823981552651807,0.5624756672190097,parkinson,RegENN01_k9.0_alpha1.0
0.5,0.1,persize,1,3.303196651613264,0.10422766075506051,0.9149285459780612,0.11065006915629327,0.033534785787630014,0.017217524980784014,0.6460678004916744,parkinson,RegENN01_k9.0_alpha3.0
0.5,0.1,persize,1,3.231113058794053,0.10325661975290239,0.9185996096103073,0.1023513139695712,0.00611026576726984,0.003074558032282859,0.5268650793650794,parkinson,RegENN01_k9.0_alpha5.0
0.5,0.1,persize,1,7.443794280999423,0.2375540930636317,0.5471960755324711,0.76417704011065,0.6084361731919191,0.7509607993850884,0.5113903337880246,parkinson,RegENN03_k9.0_alpha0.5
0.5,0.1,persize,1,5.8020282825604035,0.1830703881119311,0.7381102783420751,0.49170124481327804,0.5163687257520372,0.4821675634127594,0.5558233089165178,parkinson,RegENN03_k9.0_alpha1.0
0.5,0.1,persize,1,3.406001644365642,0.10862382607402933,0.9096406798062052,0.11756569847856158,0.04952218795506065,0.025749423520368946,0.6500725305889948,parkinson,RegENN03_k9.0_alpha3.0
0.5,0.1,persize,1,3.2512451809457916,0.1037509315523855,0.9173497952790708,0.10165975103734437,0.006268428901816482,0.0031514219830899304,0.6421212121212121,parkinson,RegENN03_k9.0_alpha5.0
0.0,0.5,persize,1,8.106801862937742,0.24615782460213523,0.45882191512917236,0.8526970954356846,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha0.5
0.0,0.5,persize,1,4.455579428755116,0.1482940262074322,0.8511771871513453,0.5425311203319503,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha1.0
0.0,0.5,persize,1,3.11512122684184,0.09775271330632317,0.9261144352878914,0.11410788381742742,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha3.0
0.0,0.5,persize,1,3.075897742814081,0.09602356158985059,0.9280414529436602,0.10338865836791145,0.0,0.0,0.0,parkinson,RegENN03Wei3_k9.0_alpha5.0
0.0,0.5,persize,1,8.649118354817757,0.25431548856792213,0.3696992742083138,0.7413554633471646,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha0.5
0.0,0.5,persize,1,5.920738471193178,0.16506329207252676,0.7093670072312234,0.43533886583679116,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha1.0
0.0,0.5,persize,1,3.1353743814919697,0.09814458143308123,0.9247415112175787,0.10822959889349926,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha3.0
0.0,0.5,persize,1,3.1023923251474677,0.09578286771540419,0.9258069112283795,0.10269709543568462,0.0,0.0,0.0,parkinson,RegENN01_k9.0_alpha5.0
0.0,0.5,persize,1,7.92723219879369,0.23512483142916704,0.4785538465390271,0.7780082987551867,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha0.5
0.0,0.5,persize,1,5.382623579676724,0.16430884353626468,0.7685070642753439,0.4768326417704011,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha1.0
0.0,0.5,persize,1,3.284561981881096,0.10269524269680558,0.9170667262809712,0.1158367911479945,0.0,0.0,0.0,parkinson,RegENN03_k9.0_alpha3.0
