noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,17.92128560664699,3.024082341711046,0.7396720761701201,0.757396449704142,0.0,0.0,0.0,conductivty,RegENN03Wei3_k9.0_alpha0.5
0.0,0.1,persize,1,16.756414466780523,2.465380594026361,0.7751186795214307,0.5128205128205128,0.0,0.0,0.0,conductivty,RegENN03Wei3_k9.0_alpha1.0
0.0,0.1,persize,1,15.521719007277504,2.372544981297332,0.8027044858124754,0.145956607495069,0.0,0.0,0.0,conductivty,RegENN03Wei3_k9.0_alpha3.0
0.0,0.1,persize,1,15.153611310635547,2.448525985901818,0.8116986794499388,0.10650887573964496,0.0,0.0,0.0,conductivty,RegENN03Wei3_k9.0_alpha5.0
0.0,0.1,persize,1,19.586638672113438,4.411135188422948,0.7006037437263032,0.7712031558185404,0.0,0.0,0.0,conductivty,RegENN01_k9.0_alpha0.5
0.0,0.1,persize,1,17.283937614622143,2.623386075015388,0.7644713043862402,0.5069033530571991,0.0,0.0,0.0,conductivty,RegENN01_k9.0_alpha1.0
0.0,0.1,persize,1,15.104735807486552,2.3762072717783522,0.8131041790105056,0.12426035502958577,0.0,0.0,0.0,conductivty,RegENN01_k9.0_alpha3.0
0.0,0.1,persize,1,15.051423284175089,2.389330863843597,0.8143892769585463,0.10256410256410253,0.0,0.0,0.0,conductivty,RegENN01_k9.0_alpha5.0
0.0,0.1,persize,1,18.266466997418142,3.1688134755524366,0.7325048408570494,0.7731755424063116,0.0,0.0,0.0,conductivty,RegENN03_k9.0_alpha0.5
0.0,0.1,persize,1,17.358170933399233,2.5289786666237957,0.7601885749981793,0.5226824457593688,0.0,0.0,0.0,conductivty,RegENN03_k9.0_alpha1.0
0.0,0.1,persize,1,15.416835217872709,2.34734998040369,0.8054593898049971,0.13214990138067062,0.0,0.0,0.0,conductivty,RegENN03_k9.0_alpha3.0
0.0,0.1,persize,1,14.970300830227805,2.34479227732311,0.8164363727940744,0.10256410256410253,0.0,0.0,0.0,conductivty,RegENN03_k9.0_alpha5.0
0.1,0.1,persize,1,18.188317448211716,3.0544580936310073,0.732000730071175,0.7712031558185404,0.17999162751174047,0.7511111111111111,0.10225057671972426,conductivty,RegENN03Wei3_k9.0_alpha0.5
0.1,0.1,persize,1,17.12774171509859,2.542767609016922,0.7654788804116561,0.514792899408284,0.16140381443538285,0.4488888888888889,0.09840650283883912,conductivty,RegENN03Wei3_k9.0_alpha1.0
0.1,0.1,persize,1,15.373227728715285,2.4142187794357715,0.8068317978742782,0.1439842209072978,0.07799264581393738,0.059999999999999984,0.11367950031876291,conductivty,RegENN03Wei3_k9.0_alpha3.0
0.1,0.1,persize,1,14.955532993651516,2.3099335694081957,0.8167097368965622,0.10650887573964496,0.02041816726690676,0.011111111111111112,0.13333333333333333,conductivty,RegENN03Wei3_k9.0_alpha5.0
0.1,0.1,persize,1,19.416765292822017,4.450300275836459,0.7088694573473278,0.7652859960552268,0.1765740821962745,0.7422222222222222,0.10021023545742924,conductivty,RegENN01_k9.0_alpha0.5
0.1,0.1,persize,1,17.599746214183476,2.671385444621561,0.760019934161315,0.5088757396449703,0.167287707541047,0.4666666666666666,0.1019240978542116,conductivty,RegENN01_k9.0_alpha1.0
0.1,0.1,persize,1,15.135084913495593,2.3916928045728127,0.8127924428777566,0.12623274161735698,0.03777539872522902,0.024444444444444446,0.08374542124542125,conductivty,RegENN01_k9.0_alpha3.0
0.1,0.1,persize,1,14.925560027263009,2.3786293566655328,0.8176170777705603,0.10256410256410253,0.0,0.0,0.0,conductivty,RegENN01_k9.0_alpha5.0
0.1,0.1,persize,1,18.46359000150331,3.2665327652727534,0.727817859773034,0.7672583826429981,0.1856657054655493,0.7866666666666665,0.10525689231755335,conductivty,RegENN03_k9.0_alpha0.5
0.1,0.1,persize,1,17.264543192522314,2.6076606784366065,0.7634565797747336,0.5187376725838264,0.16980999943552436,0.48,0.10317269321738817,conductivty,RegENN03_k9.0_alpha1.0
0.1,0.1,persize,1,15.40849718611711,2.392771789713403,0.8058760273318444,0.13214990138067062,0.04335703393335212,0.031111111111111107,0.07351018404726845,conductivty,RegENN03_k9.0_alpha3.0
0.1,0.1,persize,1,15.037751907161203,2.4053527849336844,0.8147437214561389,0.10059171597633132,0.0,0.0,0.0,conductivty,RegENN03_k9.0_alpha5.0
0.3,0.1,persize,1,18.195916908309382,3.0638263183775662,0.7314895427062765,0.7534516765285996,0.4227859142487985,0.722665306998712,0.29881768021324673,conductivty,RegENN03Wei3_k9.0_alpha0.5
0.3,0.1,persize,1,16.83891616750051,2.4499874404156676,0.7722960277542121,0.504930966469428,0.36011460357563674,0.4520126663804208,0.29938668704521404,conductivty,RegENN03Wei3_k9.0_alpha1.0
0.3,0.1,persize,1,15.356773588350482,2.4355527504630174,0.8071948200357706,0.145956607495069,0.13017948804068774,0.07704486904250753,0.4283661014911015,conductivty,RegENN03Wei3_k9.0_alpha3.0
0.3,0.1,persize,1,14.932706848034785,2.3185796092162514,0.8173016611802916,0.10848126232741617,0.028023616626810098,0.014673679690854442,0.3818831168831169,conductivty,RegENN03Wei3_k9.0_alpha5.0
0.3,0.1,persize,1,19.071089029604835,4.099006514162314,0.7117733605358391,0.7554240631163708,0.42385310528476977,0.7271414770287677,0.2991341578973243,conductivty,RegENN01_k9.0_alpha0.5
