noise_perc,noise_magn,noise_type,filter,RMSE,MAPE,R2,F1,REC,PRE,POR,DATA,ALG
0.0,0.1,persize,1,0.32257836763734654,0.02064790394793891,0.9909476510335419,0.7140133460438514,0.0,0.0,0.0,treasury,RegENN03Wei3_k9.0_alpha0.5
0.0,0.1,persize,1,0.302484681295776,0.018923015664609834,0.9920583044714971,0.47855100095328884,0.0,0.0,0.0,treasury,RegENN03Wei3_k9.0_alpha1.0
0.0,0.1,persize,1,0.24237359257360366,0.01553351865799129,0.9948822739724031,0.15633937082936133,0.0,0.0,0.0,treasury,RegENN03Wei3_k9.0_alpha3.0
0.0,0.1,persize,1,0.24978400050466457,0.01573958366581122,0.9945343521693033,0.11439466158245948,0.0,0.0,0.0,treasury,RegENN03Wei3_k9.0_alpha5.0
0.0,0.1,persize,1,0.30255386328274814,0.019803452512934885,0.992203717515252,0.6396568160152526,0.0,0.0,0.0,treasury,RegENN01_k9.0_alpha0.5
0.0,0.1,persize,1,0.2844498490805227,0.017218263141427135,0.9930818001885896,0.36701620591039086,0.0,0.0,0.0,treasury,RegENN01_k9.0_alpha1.0
0.0,0.1,persize,1,0.24535843684723563,0.015558592449690111,0.9947193407078629,0.10772163965681603,0.0,0.0,0.0,treasury,RegENN01_k9.0_alpha3.0
0.0,0.1,persize,1,0.24017733972350416,0.01564193625361941,0.9949385352211274,0.10104861773117257,0.0,0.0,0.0,treasury,RegENN01_k9.0_alpha5.0
0.0,0.1,persize,1,0.3285491472215806,0.021411201033635193,0.9905691057693801,0.7397521448999047,0.0,0.0,0.0,treasury,RegENN03_k9.0_alpha0.5
0.0,0.1,persize,1,0.2884395764961475,0.01851703728338114,0.992787900625237,0.5166825548141087,0.0,0.0,0.0,treasury,RegENN03_k9.0_alpha1.0
0.0,0.1,persize,1,0.2424906295868034,0.015599970165432235,0.9948671474293268,0.12678741658722592,0.0,0.0,0.0,treasury,RegENN03_k9.0_alpha3.0
0.0,0.1,persize,1,0.24602062979518619,0.015568398223675915,0.9946887077854978,0.10390848427073407,0.0,0.0,0.0,treasury,RegENN03_k9.0_alpha5.0
0.1,0.1,persize,1,0.2986158573285018,0.019748786374727906,0.9922165155775212,0.6491897044804575,0.27589712565828634,0.997872340425532,0.16008895517215793,treasury,RegENN03Wei3_k9.0_alpha0.5
0.1,0.1,persize,1,0.2740945985394118,0.017710343989860957,0.993469135247161,0.43183984747378457,0.4242676922938447,0.9840425531914894,0.2704932196214352,treasury,RegENN03Wei3_k9.0_alpha1.0
0.1,0.1,persize,1,0.26591611232945644,0.017477977547782058,0.9937945949615632,0.19065776930409917,0.6996684084754199,0.6840425531914894,0.7174128056737189,treasury,RegENN03Wei3_k9.0_alpha3.0
0.1,0.1,persize,1,0.28166426388518434,0.01910074587149829,0.9930388534586193,0.1382268827454719,0.48469954899601947,0.3468085106382979,0.8136378152199718,treasury,RegENN03Wei3_k9.0_alpha5.0
0.1,0.1,persize,1,0.29663960104299586,0.018907293762784317,0.992540663385629,0.6129647283126787,0.297302398011995,0.9808510638297874,0.17522769160903448,treasury,RegENN01_k9.0_alpha0.5
0.1,0.1,persize,1,0.2778688426360447,0.016918323283714162,0.9933665338466616,0.344137273593899,0.49621893163900427,0.9531914893617021,0.33550289718121973,treasury,RegENN01_k9.0_alpha1.0
0.1,0.1,persize,1,0.2754986954171183,0.01855114803580259,0.9933415956019905,0.1487130600571973,0.6008636665048854,0.46382978723404256,0.8592515341801056,treasury,RegENN01_k9.0_alpha3.0
0.1,0.1,persize,1,0.2720821468035081,0.019064848146044665,0.9935376318431604,0.11630123927550051,0.30968352786031705,0.18617021276595744,0.9363477854910081,treasury,RegENN01_k9.0_alpha5.0
0.1,0.1,persize,1,0.29973278596214403,0.020507238066129013,0.9921199978850918,0.6777883698760725,0.26845963994547284,0.9946808510638299,0.15517144290169385,treasury,RegENN03_k9.0_alpha0.5
0.1,0.1,persize,1,0.2630802444698297,0.017265042957780953,0.9939712373322444,0.40038131553860823,0.45244041634534415,0.9829787234042554,0.29392761248141924,treasury,RegENN03_k9.0_alpha1.0
0.1,0.1,persize,1,0.2630869069740547,0.017567651654294542,0.99393333694466,0.1734985700667302,0.7611015126784063,0.6861702127659576,0.8562275887725633,treasury,RegENN03_k9.0_alpha3.0
0.1,0.1,persize,1,0.2679866983028305,0.01862926204650206,0.9937028183562016,0.1353670162059104,0.5043739581574209,0.3468085106382978,0.9378404261494063,treasury,RegENN03_k9.0_alpha5.0
0.3,0.1,persize,1,0.296293607870839,0.020265333890674985,0.9923169000966203,0.6463298379408962,0.6446111242679631,0.9840989399293287,0.4793175398782246,treasury,RegENN03Wei3_k9.0_alpha0.5
0.3,0.1,persize,1,0.27258274800660587,0.01848815652001112,0.9934827059931574,0.4518589132507149,0.8083923389303947,0.9233215547703179,0.7190598662278547,treasury,RegENN03Wei3_k9.0_alpha1.0
0.3,0.1,persize,1,0.29853748780246975,0.023578992391061947,0.9922481366605049,0.18207816968541468,0.3986985072373538,0.25477031802120137,0.9212327721517498,treasury,RegENN03Wei3_k9.0_alpha3.0
0.3,0.1,persize,1,0.29691877296089464,0.023557328507745095,0.9923351280149771,0.11439466158245948,0.10945937988961121,0.05865724381625441,0.9215466064150274,treasury,RegENN03Wei3_k9.0_alpha5.0
0.3,0.1,persize,1,0.3110793445080643,0.020669004302519264,0.9916259838935966,0.657769304099142,0.6437033644346605,0.9678445229681978,0.482271336176733,treasury,RegENN01_k9.0_alpha0.5
